Organization number,Company name,email,website,Company visiting address,Company visiting postal code,Company visiting postal area,Company visiting county,Company visiting phone,Company postal address,Company postal code,Company postal area,Office name,Office visiting address,Office visiting postal code,Office visiting postal area,Office visiting county,Office visiting phone,Office postal address,Office postal code,Office postal area,turnovers-interval,employees-interval,Turnover,Profit,Result of the year,Assests,The year of figures,Registered,Profit margin,Liquidity,Solidity,Gross profit margin,2024- Employees,2023- Employees,2022- Employees,2024- Turnover,2023- Turnover,2022- Turnover,2024- Result after financial items,2023- Result after financial items,2022- Result after financial items,2024- Years result,2023- Years result,2022- Years result,2024- Assets,2023- Assets,2022- Assets,Operation description,SNI,Company status,Company registration,F-tax registered,Date for F-tax registration,VAT registered,Registration date for VAT,Entity type,Mother company name,Owbership type,County of seat,Munipality of seat,decision_maker_name,Decision maker title,decision_maker_email,decision_maker_number,Reference page,last_updated
5561229278,Byggadministration Harald Olsson AB,byggadm@hoab.com,www.byggadministration.com,Östergatan 18,21125,Malmö,Skåne län,406900300,Östergatan 18 5 tr,21125,Malmö,,,,,,,,,,,0,73531,8255,5969,32169,2020-12-01,1969,11.43,149.16,41.85,70.78,31,31,30,73531,64948,60820,8255,5648,7476,5969,4505,10459,32169,29472,32115,"Aktiebolaget ska bedriva konsultverksamhet inom byggbranschen, förvaltning av aktier och fastigheter samt därmed förenlig verksamhet.",7112171200,Active,1969-01-27,Registrerad,1994-01-01,Yes,1972-01-01,Aktiebolag,Per Holding Olsson AB,"Privat, ej börsnoterat",Skåne län,Malmö,Dan Mattias Nilsson,Revisorssuppleant,,,,2024-10-28 12:55
5561229278,Byggadministration Harald Olsson AB,byggadm@hoab.com,www.byggadministration.com,Östergatan 18,21125,Malmö,Skåne län,406900300,Östergatan 18 5 tr,21125,Malmö,,,,,,,,,,,0,73531,8255,5969,32169,2020-12-01,1969,11.43,149.16,41.85,70.78,31,31,30,73531,64948,60820,8255,5648,7476,5969,4505,10459,32169,29472,32115,"Aktiebolaget ska bedriva konsultverksamhet inom byggbranschen, förvaltning av aktier och fastigheter samt därmed förenlig verksamhet.",7112171200,Active,1969-01-27,Registrerad,1994-01-01,Yes,1972-01-01,Aktiebolag,Per Holding Olsson AB,"Privat, ej börsnoterat",Skåne län,Malmö,Erik Harald Olsson,Styrelseledamot,,,,2024-10-28 12:55
5561229278,Byggadministration Harald Olsson AB,byggadm@hoab.com,www.byggadministration.com,Östergatan 18,21125,Malmö,Skåne län,406900300,Östergatan 18 5 tr,21125,Malmö,,,,,,,,,,,0,73531,8255,5969,32169,2020-12-01,1969,11.43,149.16,41.85,70.78,31,31,30,73531,64948,60820,8255,5648,7476,5969,4505,10459,32169,29472,32115,"Aktiebolaget ska bedriva konsultverksamhet inom byggbranschen, förvaltning av aktier och fastigheter samt därmed förenlig verksamhet.",7112171200,Active,1969-01-27,Registrerad,1994-01-01,Yes,1972-01-01,Aktiebolag,Per Holding Olsson AB,"Privat, ej börsnoterat",Skåne län,Malmö,Eva Catharina Clemensson,Revisor,,,,2024-10-28 12:55
5561229278,Byggadministration Harald Olsson AB,byggadm@hoab.com,www.byggadministration.com,Östergatan 18,21125,Malmö,Skåne län,406900300,Östergatan 18 5 tr,21125,Malmö,,,,,,,,,,,0,73531,8255,5969,32169,2020-12-01,1969,11.43,149.16,41.85,70.78,31,31,30,73531,64948,60820,8255,5648,7476,5969,4505,10459,32169,29472,32115,"Aktiebolaget ska bedriva konsultverksamhet inom byggbranschen, förvaltning av aktier och fastigheter samt därmed förenlig verksamhet.",7112171200,Active,1969-01-27,Registrerad,1994-01-01,Yes,1972-01-01,Aktiebolag,Per Holding Olsson AB,"Privat, ej börsnoterat",Skåne län,Malmö,Per Harald Olsson,Styrelseledamot,,,,2024-10-28 12:55
5561229278,Byggadministration Harald Olsson AB,byggadm@hoab.com,www.byggadministration.com,Östergatan 18,21125,Malmö,Skåne län,406900300,Östergatan 18 5 tr,21125,Malmö,,,,,,,,,,,0,73531,8255,5969,32169,2020-12-01,1969,11.43,149.16,41.85,70.78,31,31,30,73531,64948,60820,8255,5648,7476,5969,4505,10459,32169,29472,32115,"Aktiebolaget ska bedriva konsultverksamhet inom byggbranschen, förvaltning av aktier och fastigheter samt därmed förenlig verksamhet.",7112171200,Active,1969-01-27,Registrerad,1994-01-01,Yes,1972-01-01,Aktiebolag,Per Holding Olsson AB,"Privat, ej börsnoterat",Skåne län,Malmö,Thomas Jörgen Liljenberg,Styrelseledamot,thomas.liljenberg@hoab.com,,,2024-10-28 12:55
5564908092,Göinge Golv AB,hakan@goingegolv.se,www.goingegolv.se,SÖDRA INDUSTRIGATAN 2,28932,Knislinge,Skåne län,4461188,BOX 103,28921,Knislinge,,,,,,,,,,,0,52027,3653,2744,12470,2020-12-01,1994,7.12,181.58,54.86,71.75,32,32,28,52027,46351,33828,3653,5304,2796,2744,4023,2034,12470,17564,17092,Bolaget skall idka verksamhet inom golvbeläggningsbranschen ävensom idka därmed förenlig verksamhet.,43330,Active,1994-08-10,Registrerad,1996-01-01,Yes,1995-01-01,Aktiebolag,Snapphane Golv AB,"Privat, ej börsnoterat",Skåne län,Östra Göinge,Anne Therese Alfonsson,Styrelsesuppleant,,,,2024-10-28 12:55
5564908092,Göinge Golv AB,hakan@goingegolv.se,www.goingegolv.se,SÖDRA INDUSTRIGATAN 2,28932,Knislinge,Skåne län,4461188,BOX 103,28921,Knislinge,,,,,,,,,,,0,52027,3653,2744,12470,2020-12-01,1994,7.12,181.58,54.86,71.75,32,32,28,52027,46351,33828,3653,5304,2796,2744,4023,2034,12470,17564,17092,Bolaget skall idka verksamhet inom golvbeläggningsbranschen ävensom idka därmed förenlig verksamhet.,43330,Active,1994-08-10,Registrerad,1996-01-01,Yes,1995-01-01,Aktiebolag,Snapphane Golv AB,"Privat, ej börsnoterat",Skåne län,Östra Göinge,Håkan Fredrik Alfonsson,Styrelseledamot,,,,2024-10-28 12:55
5564908092,Göinge Golv AB,hakan@goingegolv.se,www.goingegolv.se,SÖDRA INDUSTRIGATAN 2,28932,Knislinge,Skåne län,4461188,BOX 103,28921,Knislinge,,,,,,,,,,,0,52027,3653,2744,12470,2020-12-01,1994,7.12,181.58,54.86,71.75,32,32,28,52027,46351,33828,3653,5304,2796,2744,4023,2034,12470,17564,17092,Bolaget skall idka verksamhet inom golvbeläggningsbranschen ävensom idka därmed förenlig verksamhet.,43330,Active,1994-08-10,Registrerad,1996-01-01,Yes,1995-01-01,Aktiebolag,Snapphane Golv AB,"Privat, ej börsnoterat",Skåne län,Östra Göinge,Mats Hugo Svensson,Huvudansvarig revisor,,,,2024-10-28 12:55
5564908092,Göinge Golv AB,hakan@goingegolv.se,www.goingegolv.se,SÖDRA INDUSTRIGATAN 2,28932,Knislinge,Skåne län,4461188,BOX 103,28921,Knislinge,,,,,,,,,,,0,52027,3653,2744,12470,2020-12-01,1994,7.12,181.58,54.86,71.75,32,32,28,52027,46351,33828,3653,5304,2796,2744,4023,2034,12470,17564,17092,Bolaget skall idka verksamhet inom golvbeläggningsbranschen ävensom idka därmed förenlig verksamhet.,43330,Active,1994-08-10,Registrerad,1996-01-01,Yes,1995-01-01,Aktiebolag,Snapphane Golv AB,"Privat, ej börsnoterat",Skåne län,Östra Göinge,Per Rasmus Olsson,Styrelseledamot,,,,2024-10-28 12:55
5563674497,Nordec Måleri AB,info@nordec.nu,www.nordec.nu,INDUSTRIGATAN 17,21214,Malmö,Skåne län,406014301,SADELGATAN 6,21377,Malmö,,,,,,,,,,,0,21439,2580,1513,11310,2020-12-01,1989,12.66,256.25,62.19,73.57,22,25,20,21439,24765,20252,2580,2716,1625,1513,1545,1264,11310,11020,7955,Bolaget skall utföra byggnadsmåleritjänster samt idka därmed förenlig verksamhet.,43341,Active,1989-09-05,Registrerad,2002-08-05,Yes,1990-01-01,Aktiebolag,Nordec Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Bengt David Marcus Lilja,Styrelseledamot,,,,2024-10-28 12:55
5563674497,Nordec Måleri AB,info@nordec.nu,www.nordec.nu,INDUSTRIGATAN 17,21214,Malmö,Skåne län,406014301,SADELGATAN 6,21377,Malmö,,,,,,,,,,,0,21439,2580,1513,11310,2020-12-01,1989,12.66,256.25,62.19,73.57,22,25,20,21439,24765,20252,2580,2716,1625,1513,1545,1264,11310,11020,7955,Bolaget skall utföra byggnadsmåleritjänster samt idka därmed förenlig verksamhet.,43341,Active,1989-09-05,Registrerad,2002-08-05,Yes,1990-01-01,Aktiebolag,Nordec Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Inger Maria Birgitta Månsson,Styrelsesuppleant,,,,2024-10-28 12:55
5563674497,Nordec Måleri AB,info@nordec.nu,www.nordec.nu,INDUSTRIGATAN 17,21214,Malmö,Skåne län,406014301,SADELGATAN 6,21377,Malmö,,,,,,,,,,,0,21439,2580,1513,11310,2020-12-01,1989,12.66,256.25,62.19,73.57,22,25,20,21439,24765,20252,2580,2716,1625,1513,1545,1264,11310,11020,7955,Bolaget skall utföra byggnadsmåleritjänster samt idka därmed förenlig verksamhet.,43341,Active,1989-09-05,Registrerad,2002-08-05,Yes,1990-01-01,Aktiebolag,Nordec Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Per Anders Mikael Månsson,Styrelseledamot,,,,2024-10-28 12:55
5563674497,Nordec Måleri AB,info@nordec.nu,www.nordec.nu,INDUSTRIGATAN 17,21214,Malmö,Skåne län,406014301,SADELGATAN 6,21377,Malmö,,,,,,,,,,,0,21439,2580,1513,11310,2020-12-01,1989,12.66,256.25,62.19,73.57,22,25,20,21439,24765,20252,2580,2716,1625,1513,1545,1264,11310,11020,7955,Bolaget skall utföra byggnadsmåleritjänster samt idka därmed förenlig verksamhet.,43341,Active,1989-09-05,Registrerad,2002-08-05,Yes,1990-01-01,Aktiebolag,Nordec Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Per Anders Persson,Revisor,,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Birgitte Bögh-Sörensen,Styrelsesuppleant,,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Erik Sandberg,Styrelseledamot,,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Hans Bögh-Sörensen,Styrelseledamot,,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Jens Peter Nielsen,Extern verkställande direktör,jpn@orifarm.com,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Lovisa Gertrud Cecilia Dahl Nelson,Delgivningsbar person,lgcdn@orifarm.com,,,2024-10-28 12:55
5565487625,Orifarm AB,info@orifarm.com,www.orifarm.com,INGMAR BERGMANS GATA 2,11434,Stockholm,Stockholms län,406800260,BOX 56048,10217,Stockholm,,,,,,,,,,,0,1403109,10345,8131,205145,2020-12-01,1997,0.94,136.55,30.95,3.44,8,10,10,1403109,1434615,1461252,10345,8611,6021,8131,6790,4838,205145,251864,258714,"Föremålet för bolagets verksamhet är att direkt eller indirekt, importera och försälja läkemedel samt bedriva därmed förenlig verksamhet.",46460,Active,1997-11-13,Registrerad,1998-01-01,Yes,1998-01-01,Aktiebolag,Orifarm Group As,"Privat, ej börsnoterat",Skåne län,Malmö,Mats Christer Roland Persson,Huvudansvarig revisor,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Anders Håkan Carlsson Jerndal,Styrelsesuppleant,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Anna Sofia Götmar Blomstedt,Huvudansvarig revisor,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Jan Martin Anders Olsson,Styrelsesuppleant,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Lars Anders Helgesen,Styrelseledamot,lars.anders.helgesen@pagengruppen.se,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Neziya Rahman,Styrelseledamot,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Rex Henrik Påhlsson,Styrelseledamot,,,,2024-10-28 12:55
5561919480,Pågengruppen AB,pagen@pagen.se,www.pagengruppen.se,KOPPARBERGSGATAN 19 GRIND G5,21444,Malmö,Skåne län,40323600,BOX 8143,20041,Malmö,,,,,,,,,,,0,3548031,284488,225692,2432401,2020-12-01,1976,8.21,99.78,51.89,72.97,1384,1422,1447,3548031,3360819,3318884,284488,206471,106813,225692,164131,71328,2432401,2102718,2083509,"Bolaget ska direkt eller via dotterbolag tillverkning och säljning livsmedel,äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",70100,Active,1976-04-13,Registrerad,1994-01-01,Yes,1978-01-01,Aktiebolag,Pogen International Bv,"Privat, ej börsnoterat",Skåne län,Malmö,Siv Ann-Christin Lindström,Styrelseledamot,,,,2024-10-28 12:55
5565314597,Limhamns Rökeri AB,info@limhamnsfiskrokeri.se,limhamnsfiskrokeri.se/rokeri,STRANDGATAN 17 B,21612,Limhamn,Skåne län,40152470,STRANDGATAN 17 B,21612,Limhamn,,,,,,,,,,,0,31070,8950,6945,19234,2020-12-01,1996,29.09,313.8,79.73,57.74,19,19,19,31070,30683,29957,8950,6883,6370,6945,5412,4981,19234,15198,10999,"Bolaget skall bedriva handel med fisk och skaldjur, bereda och förädla fisk, skaldjur och delikatesser, äga och förvalta fastigheter samt därmed förenlig verksamhet.",10200,Active,1996-05-08,Registrerad,1996-01-01,Yes,1996-01-01,Aktiebolag,Fisk Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Anna Veronica Therese Gustafsson,Styrelsesuppleant,,,,2024-10-28 12:55
5565314597,Limhamns Rökeri AB,info@limhamnsfiskrokeri.se,limhamnsfiskrokeri.se/rokeri,STRANDGATAN 17 B,21612,Limhamn,Skåne län,40152470,STRANDGATAN 17 B,21612,Limhamn,,,,,,,,,,,0,31070,8950,6945,19234,2020-12-01,1996,29.09,313.8,79.73,57.74,19,19,19,31070,30683,29957,8950,6883,6370,6945,5412,4981,19234,15198,10999,"Bolaget skall bedriva handel med fisk och skaldjur, bereda och förädla fisk, skaldjur och delikatesser, äga och förvalta fastigheter samt därmed förenlig verksamhet.",10200,Active,1996-05-08,Registrerad,1996-01-01,Yes,1996-01-01,Aktiebolag,Fisk Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Johan Fredrik Henriksson,Revisor,,,,2024-10-28 12:55
5565314597,Limhamns Rökeri AB,info@limhamnsfiskrokeri.se,limhamnsfiskrokeri.se/rokeri,STRANDGATAN 17 B,21612,Limhamn,Skåne län,40152470,STRANDGATAN 17 B,21612,Limhamn,,,,,,,,,,,0,31070,8950,6945,19234,2020-12-01,1996,29.09,313.8,79.73,57.74,19,19,19,31070,30683,29957,8950,6883,6370,6945,5412,4981,19234,15198,10999,"Bolaget skall bedriva handel med fisk och skaldjur, bereda och förädla fisk, skaldjur och delikatesser, äga och förvalta fastigheter samt därmed förenlig verksamhet.",10200,Active,1996-05-08,Registrerad,1996-01-01,Yes,1996-01-01,Aktiebolag,Fisk Invest AB,"Privat, ej börsnoterat",Skåne län,Malmö,Per Fredrik Banér Håkansson,Styrelseledamot,,,,2024-10-28 12:55
5568453145,Öresund Management AB,info@oresund.se,www.oresund.se,,0,,,,JÄRNGATAN 14,23435,Lomma,,,,,,,,,,,0,0,364,364,3018,2020-12-01,2011,,,100,,0,0,0,0,0,1,364,-27,-2,364,-27,-2,3018,3404,3481,"Bolaget ska bedriva konsultverksamhet inom områdena organisation, verksamhetsutveckling och företagsledning, förvaltning av värdepapper samt idka därmed förenlig verksamhet.",70220,Registrerad hos Bolagsverket,2011-03-10,Avregistrerad,2011-03-22,Yes,2011-03-22,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Burlöv,Anna Catharina Margaretha Skogfeldt,Styrelsesuppleant,,,,2024-10-28 12:55
5568453145,Öresund Management AB,info@oresund.se,www.oresund.se,,0,,,,JÄRNGATAN 14,23435,Lomma,,,,,,,,,,,0,0,364,364,3018,2020-12-01,2011,,,100,,0,0,0,0,0,1,364,-27,-2,364,-27,-2,3018,3404,3481,"Bolaget ska bedriva konsultverksamhet inom områdena organisation, verksamhetsutveckling och företagsledning, förvaltning av värdepapper samt idka därmed förenlig verksamhet.",70220,Registrerad hos Bolagsverket,2011-03-10,Avregistrerad,2011-03-22,Yes,2011-03-22,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Burlöv,Carl-Marcus Skogfeldt,Styrelseledamot,info@oresund.se,,,2024-10-28 12:55
5565880266,Malmö Stormarknad AB,kundkontakt.ystadsvagen@kvantum.ica.se,www.maxi.ica.se,CYPRESSVÄGEN 4,21363,Malmö,Skåne län,40143300,CYPRESSVÄGEN 4,21363,Malmö,,,,,,,,,,,0,382931,11073,8649,36516,2020-12-01,2000,2.92,68.79,24.03,18.21,83,81,80,382931,347743,335374,11073,3691,4278,8649,2854,3290,36516,32691,36281,Bolaget har till föremål för sin verksamhet att bedriva detaljhanelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,47112,Active,2000-03-20,Registrerad,2000-05-15,Yes,2000-05-15,Aktiebolag,Lommagruppen Holding AB,"Privat, ej börsnoterat",Skåne län,Malmö,Björn Mikael Jan Svensson,Revisor,,,,2024-10-28 12:55
